"region";"år";"statistikkvariabel";"Folkemengde 1. januar, etter region, år og statistikkvariabel"
"2004 Hammerfest";"1994";"Personer";9540
"2004 Hammerfest";"1995";"Personer";9553
"2004 Hammerfest";"1996";"Personer";9505
"2004 Hammerfest";"1997";"Personer";9360
"2004 Hammerfest";"1998";"Personer";9216
"2004 Hammerfest";"1999";"Personer";9151
"2004 Hammerfest";"2000";"Personer";9213
"2004 Hammerfest";"2001";"Personer";9166
"2004 Hammerfest";"2002";"Personer";9020
"2004 Hammerfest";"2003";"Personer";9076
"2004 Hammerfest";"2004";"Personer";9157
"2004 Hammerfest";"2005";"Personer";9261
"2004 Hammerfest";"2006";"Personer";9361
"2004 Hammerfest";"2007";"Personer";9391
"2004 Hammerfest";"2008";"Personer";9407
"2004 Hammerfest";"2009";"Personer";9493
"2004 Hammerfest";"2010";"Personer";9724
"2004 Hammerfest";"2011";"Personer";9912
"2004 Hammerfest";"2012";"Personer";9934
"2004 Hammerfest";"2013";"Personer";10072
"2004 Hammerfest";"2014";"Personer";10287
"2004 Hammerfest";"2015";"Personer";10417
"2004 Hammerfest";"2016";"Personer";10455
"2004 Hammerfest";"2017";"Personer";10527
"2011 Guovdageaidnu - Kautokeino";"1986";"Personer";2925
"2011 Guovdageaidnu - Kautokeino";"1987";"Personer";2893
"2011 Guovdageaidnu - Kautokeino";"1988";"Personer";2907
"2011 Guovdageaidnu - Kautokeino";"1989";"Personer";2930
"2011 Guovdageaidnu - Kautokeino";"1990";"Personer";2953
"2011 Guovdageaidnu - Kautokeino";"1991";"Personer";2963
"2011 Guovdageaidnu - Kautokeino";"1992";"Personer";3011
"2011 Guovdageaidnu - Kautokeino";"1993";"Personer";3080
"2011 Guovdageaidnu - Kautokeino";"1994";"Personer";3110
"2011 Guovdageaidnu - Kautokeino";"1995";"Personer";3141
"2011 Guovdageaidnu - Kautokeino";"1996";"Personer";3162
"2011 Guovdageaidnu - Kautokeino";"1997";"Personer";3176
"2011 Guovdageaidnu - Kautokeino";"1998";"Personer";3140
"2011 Guovdageaidnu - Kautokeino";"1999";"Personer";3121
"2011 Guovdageaidnu - Kautokeino";"2000";"Personer";3068
"2011 Guovdageaidnu - Kautokeino";"2001";"Personer";3076
"2011 Guovdageaidnu - Kautokeino";"2002";"Personer";3052
"2011 Guovdageaidnu - Kautokeino";"2003";"Personer";3022
"2011 Guovdageaidnu - Kautokeino";"2004";"Personer";3002
